0.001051 1.998e-05 9.253e-06
0.002454 3.04e-05 1.043e-05
0.00469 2.926e-05 1.02e-05
0.007226 6.159e-05 9.572e-06
0.01111 8.248e-05 5.775e-06
0.01287 0.0001039 7.648e-06
0.0144 0.0001251 4.443e-06
0.01595 0.0001521 8.963e-06
0.01694 0.0001574 7.49e-06
0.0171 0.0001628 8.106e-06
0.01901 0.0001768 1.049e-05
0.0195 0.0002042 7.525e-06
